id_pekerjaan,id_perusahaan,gaji_rata-rata_perbulan,lamaran,diperbolehkan_jarak_jauh,id_industri,jumlah_karyawan,periode_pembayaran_encoded,tingkat_pengalaman_terformat_encoded,tipe_pendaftaran_encoded,skill_1_encoded,skill_2_encoded,skill_3_encoded,judul_encoded,nama_perusahaan_encoded,negara_encoded,jenis_pekerjaan_Contract,jenis_pekerjaan_Full-time,jenis_pekerjaan_Internship,jenis_pekerjaan_Other,jenis_pekerjaan_Part-time,jenis_pekerjaan_Temporary,jenis_pekerjaan_Volunteer,tipe_kompensasi_rp,mata_uang_rp,nama_industri_encoded
3757934320,1997035,10864.583333333334,0,True,4,60,2,4,1,12,19,34,2449,6022,51,1,0,0,0,0,0,0,1,1,64
3757934319,18391435,11291.666666666666,1,False,135,2,5,4,1,27,34,36,4029,10320,51,0,1,0,0,0,0,0,1,1,37
3757934312,18583501,7708.333333333333,0,False,17,16736,5,3,3,21,22,36,16774,8417,51,0,1,0,0,0,0,0,1,1,47
3757934299,213591,7920.0,0,False,80,51,5,6,1,32,33,34,680,9063,51,0,1,0,0,0,0,0,1,1,2
3757934287,91313799,10864.583333333334,1,False,4,863,5,4,3,27,36,36,9262,8415,51,0,1,0,0,0,0,0,1,1,64
3757934282,91313799,10864.583333333334,1,False,4,863,5,4,3,27,36,36,9375,8415,51,0,1,0,0,0,0,0,1,1,64
3757934281,2238,9958.333333333334,0,False,23,25512,5,4,2,5,25,23,16664,2522,19,0,1,0,0,0,0,0,1,1,28
3757934281,2238,9958.333333333334,0,False,47,25512,5,4,2,5,25,23,16664,2522,19,0,1,0,0,0,0,0,1,1,1
3757934267,28352,7916.666666666667,0,False,133,4499,5,2,1,23,24,36,2669,2282,51,0,1,0,0,0,0,0,1,1,74
3757934264,73013724,14791.666666666664,0,True,43,358,5,4,3,21,22,36,15596,4649,51,0,1,0,0,0,0,0,1,1,27
3757934256,213591,7920.0,0,False,80,51,5,6,1,32,33,34,681,9063,51,0,1,0,0,0,0,0,1,1,2
3757934178,73013724,14791.666666666664,0,True,43,358,5,4,3,21,22,36,15596,4649,51,0,1,0,0,0,0,0,1,1,27
3757934003,73013724,14791.666666666664,0,True,43,358,5,4,3,21,22,36,15596,4649,51,0,1,0,0,0,0,0,1,1,27
3757933458,99500291,5104.0,0,False,16,1,2,4,1,31,36,36,1728,9788,51,0,1,0,0,0,0,0,1,1,72
3757933435,73013724,14791.666666666664,0,True,43,358,5,4,3,21,22,36,15596,4649,51,0,1,0,0,0,0,0,1,1,27
3757933320,213591,5625.0,0,False,80,51,5,6,1,16,3,6,20793,9063,51,0,1,0,0,0,0,0,1,1,2
3757933252,73013724,14791.666666666664,0,True,43,358,5,4,3,21,22,36,15596,4649,51,0,1,0,0,0,0,0,1,1,27
3757932930,2073870,9166.666666666666,3,True,96,20277,5,6,1,28,36,36,5362,681,51,0,1,0,0,0,0,0,1,1,35
3757932856,166572,3647.6,0,False,27,25512,2,2,1,23,24,36,15862,9470,51,0,1,0,0,0,0,0,1,1,61
3757932828,0,7810.833333333334,2,False,15,0,5,4,3,14,36,36,6685,9593,53,0,1,0,0,0,0,0,1,1,55
3757932826,99500291,5104.0,0,False,16,1,2,4,1,31,36,36,1728,9788,51,0,1,0,0,0,0,0,1,1,72
3757932813,6577380,3432.0,0,False,112,48,2,4,1,23,24,36,6875,2199,51,0,1,0,0,0,0,0,1,1,4
3757932805,18583501,7708.333333333333,4,False,17,16736,5,3,3,21,22,36,13770,8417,51,0,1,0,0,0,0,0,1,1,47
3757932799,73013724,14791.666666666664,0,True,43,358,5,4,3,21,22,36,15596,4649,51,0,1,0,0,0,0,0,1,1,27
3757932761,91313799,7083.333333333333,0,False,124,863,5,4,3,35,36,36,1988,8415,51,0,1,0,0,0,0,0,1,1,73
3757932742,79098833,8169.92,0,False,11,3,5,4,3,27,36,36,18550,9779,51,0,1,0,0,0,0,0,1,1,12
3757932736,73013724,14791.666666666664,2,True,43,358,5,4,3,21,22,36,15596,4649,51,0,1,0,0,0,0,0,1,1,27
3757932726,1815218,3256.0,0,False,1285,25512,2,4,1,23,24,36,17910,9464,51,0,1,0,0,0,0,0,1,1,40
3757932725,1815218,3256.0,1,False,1285,25512,2,4,1,23,24,36,17910,9464,51,0,1,0,0,0,0,0,1,1,40
3757932471,73013724,14791.666666666664,0,True,43,358,5,4,3,21,22,36,15596,4649,51,0,1,0,0,0,0,0,1,1,27
3757932015,73013724,14791.666666666664,3,True,43,358,5,4,3,21,22,36,15596,4649,51,0,1,0,0,0,0,0,1,1,27
3757931895,2073870,9166.666666666666,0,False,96,20277,5,4,1,23,24,36,18528,681,51,0,1,0,0,0,0,0,1,1,35
3757931831,12961970,6250.0,0,False,44,56,5,4,3,23,24,36,5837,1064,51,0,1,0,0,0,0,0,1,1,57
3757931806,99500291,5104.0,0,False,16,1,2,4,1,31,36,36,1728,9788,51,0,1,0,0,0,0,0,1,1,72
3757931799,31430327,6778.64,0,False,14,13,2,3,1,31,36,36,5745,5415,51,1,0,0,0,0,0,0,1,1,33
3757931795,16223627,6778.64,0,False,14,26,2,2,1,31,36,36,6598,325,51,1,0,0,0,0,0,0,1,1,33
3757931788,6464,3333.333333333333,0,False,68,11624,5,4,1,30,20,36,767,9574,51,0,1,0,0,0,0,0,1,1,31
3757931787,6464,5750.0,0,False,68,11624,5,2,1,31,36,36,3371,9574,51,0,1,0,0,0,0,0,1,1,31
3757931783,0,7810.833333333334,0,False,15,0,5,4,3,14,36,36,16935,9593,53,0,1,0,0,0,0,0,1,1,55
3757931774,73013724,14791.666666666664,0,True,43,358,5,4,3,21,22,36,15596,4649,51,0,1,0,0,0,0,0,1,1,27
3757931773,0,7810.833333333334,0,False,15,0,5,4,3,14,36,36,12393,9593,53,0,1,0,0,0,0,0,1,1,55
3757931759,73013724,14791.666666666664,1,True,43,358,5,4,3,21,22,36,15596,4649,51,0,1,0,0,0,0,0,1,1,27
3757931749,91313799,10864.583333333334,3,False,4,863,5,4,3,27,36,36,9306,8415,51,0,1,0,0,0,0,0,1,1,64
3757931739,91313799,7708.333333333333,1,False,17,863,5,3,3,27,34,36,14074,8415,51,0,1,0,0,0,0,0,1,1,47
3757931738,73013724,14791.666666666664,0,True,43,358,5,4,3,21,22,36,15596,4649,51,0,1,0,0,0,0,0,1,1,27
3757931735,79098833,8169.92,4,False,11,3,5,4,3,23,36,36,17112,9779,51,0,1,0,0,0,0,0,1,1,12
3757931730,73013724,14791.666666666664,0,True,43,358,5,4,3,21,22,36,15596,4649,51,0,1,0,0,0,0,0,1,1,27
3757931721,73013724,14791.666666666664,2,True,43,358,5,4,3,21,22,36,15596,4649,51,0,1,0,0,0,0,0,1,1,27
3757931720,73013724,14791.666666666664,0,True,43,358,5,4,3,21,22,36,15596,4649,51,0,1,0,0,0,0,0,1,1,27
3757931640,73013724,14791.666666666664,0,True,43,358,5,4,3,21,22,36,15596,4649,51,0,1,0,0,0,0,0,1,1,27
3757931639,73013724,14791.666666666664,1,True,43,358,5,4,3,21,22,36,15596,4649,51,0,1,0,0,0,0,0,1,1,27
3757931596,73013724,14791.666666666664,0,True,43,358,5,4,3,21,22,36,15596,4649,51,0,1,0,0,0,0,0,1,1,27
3757930935,1102373,3647.6,0,False,27,345,2,2,1,28,36,36,1312,7166,51,0,1,0,0,0,0,0,1,1,61
3757930923,0,7810.833333333334,0,False,15,0,5,4,3,14,36,36,17170,9593,53,0,1,0,0,0,0,0,1,1,55
3757930917,1312785,5750.0,3,False,68,1253,5,2,1,12,19,34,14818,9430,51,0,1,0,0,0,0,0,1,1,31
3757930914,11357247,5412.88,0,False,104,64,2,2,1,12,19,34,170,6327,51,0,0,0,0,1,0,0,1,1,65
3757930912,3743123,5984.0,0,False,14,70,2,2,1,31,36,36,14348,7263,51,0,0,0,0,1,0,0,1,1,33
3757930908,82556159,4750.0,0,True,31,3,5,2,1,21,22,36,14759,5966,51,0,1,0,0,0,0,0,1,1,32
3757930887,73013724,14791.666666666664,0,True,43,358,5,4,3,21,22,36,15596,4649,51,0,1,0,0,0,0,0,1,1,27
3757930886,91313799,10864.583333333334,1,False,4,863,5,4,3,27,36,36,9234,8415,51,0,1,0,0,0,0,0,1,1,64
3757930873,73013724,14791.666666666664,0,True,43,358,5,4,3,21,22,36,15596,4649,51,0,1,0,0,0,0,0,1,1,27
3757930868,79098833,8333.333333333334,3,False,50,3,5,4,3,35,36,36,3861,9779,51,0,1,0,0,0,0,0,1,1,5
3757930799,78708714,12083.333333333334,2,False,14,39,5,4,3,31,36,36,8358,1159,51,0,1,0,0,0,0,0,1,1,33
3757930215,73013724,14791.666666666664,1,True,43,358,5,4,3,21,22,36,15596,4649,51,0,1,0,0,0,0,0,1,1,27
3757930108,73013724,14791.666666666664,0,True,43,358,5,4,3,21,22,36,15596,4649,51,0,1,0,0,0,0,0,1,1,27
3757929978,3603539,6250.0,0,False,44,193,5,2,1,23,24,36,9988,7594,51,0,1,0,0,0,0,0,1,1,57
3757929967,6577380,4928.0,0,False,92,48,2,2,1,23,24,36,2678,2199,51,0,1,0,0,0,0,0,1,1,70
3757929959,73013724,14791.666666666664,0,True,43,358,5,4,3,21,22,36,15596,4649,51,0,1,0,0,0,0,0,1,1,27
3757929925,91313799,10864.583333333334,1,False,4,863,5,4,3,30,24,23,5816,8415,51,0,1,0,0,0,0,0,1,1,64
3757929921,73013724,14791.666666666664,0,True,43,358,5,4,3,21,22,36,15596,4649,51,0,1,0,0,0,0,0,1,1,27
3757929899,2238,9958.333333333334,0,False,23,25512,5,4,2,15,23,1,16184,2522,19,0,1,0,0,0,0,0,1,1,28
3757929899,2238,9958.333333333334,0,False,47,25512,5,4,2,15,23,1,16184,2522,19,0,1,0,0,0,0,0,1,1,1
3757929797,73013724,14791.666666666664,0,True,43,358,5,4,3,21,22,36,15596,4649,51,0,1,0,0,0,0,0,1,1,27
3757929719,2238,7291.666666666667,5,False,23,25512,5,4,2,8,25,3,10218,2522,19,0,1,0,0,0,0,0,1,1,28
3757929719,2238,7291.666666666667,5,False,47,25512,5,4,2,8,25,3,10218,2522,19,0,1,0,0,0,0,0,1,1,1
3757929630,73013724,14791.666666666664,0,True,43,358,5,4,3,21,22,36,15596,4649,51,0,1,0,0,0,0,0,1,1,27
3757929395,76464418,5416.666666666667,1,False,100,239,5,2,3,17,18,36,18567,7729,51,0,1,0,0,0,0,0,1,1,52
3757928987,73013724,14791.666666666664,0,True,43,358,5,4,3,21,22,36,15596,4649,51,0,1,0,0,0,0,0,1,1,27
3757928981,73013724,14791.666666666664,0,True,43,358,5,4,3,21,22,36,15596,4649,51,0,1,0,0,0,0,0,1,1,27
3757928980,73013724,14791.666666666664,0,True,43,358,5,4,3,21,22,36,15596,4649,51,0,1,0,0,0,0,0,1,1,27
3757928954,73013724,14791.666666666664,0,True,43,358,5,4,3,21,22,36,15596,4649,51,0,1,0,0,0,0,0,1,1,27
3757928953,73013724,14791.666666666664,0,True,43,358,5,4,3,21,22,36,15596,4649,51,0,1,0,0,0,0,0,1,1,27
3757928942,462732,8579.166666666666,0,False,51,341,5,4,3,27,36,36,14112,7342,51,0,1,0,0,0,0,0,1,1,14
3757928939,73013724,14791.666666666664,1,True,43,358,5,4,3,21,22,36,15596,4649,51,0,1,0,0,0,0,0,1,1,27
3757927997,6577380,5075.206666666667,0,False,116,48,5,4,1,23,24,36,7907,2199,51,0,1,0,0,0,0,0,1,1,68
3757927994,1312785,5750.0,0,False,68,1253,5,1,1,31,36,36,1268,9430,51,0,1,0,0,0,0,0,1,1,31
3757927987,82556159,4750.0,0,True,31,3,5,2,1,21,22,36,14759,5966,51,0,1,0,0,0,0,0,1,1,32
3757927968,73013724,14791.666666666664,0,True,43,358,5,4,3,21,22,36,15596,4649,51,0,1,0,0,0,0,0,1,1,27
3757927965,0,7810.833333333334,2,False,15,0,5,4,3,14,36,36,16936,9593,53,0,1,0,0,0,0,0,1,1,55
3757927949,73013724,14791.666666666664,0,True,43,358,5,4,3,21,22,36,15596,4649,51,0,1,0,0,0,0,0,1,1,27
3757927940,73013724,14791.666666666664,0,True,43,358,5,4,3,21,22,36,15596,4649,51,0,1,0,0,0,0,0,1,1,27
3757927939,91313799,10864.583333333334,1,False,4,863,5,4,3,30,24,23,9333,8415,51,0,1,0,0,0,0,0,1,1,64
3757927855,73013724,14791.666666666664,0,True,43,358,5,4,3,21,22,36,15596,4649,51,0,1,0,0,0,0,0,1,1,27
3757927838,73013724,14791.666666666664,0,True,43,358,5,4,3,21,22,36,15596,4649,51,0,1,0,0,0,0,0,1,1,27
3757927797,73013724,14791.666666666664,0,True,43,358,5,4,3,21,22,36,15596,4649,51,0,1,0,0,0,0,0,1,1,27
3757924400,73013724,14791.666666666664,0,True,43,358,5,4,3,21,22,36,15596,4649,51,0,1,0,0,0,0,0,1,1,27
3757924397,73013724,14791.666666666664,0,True,43,358,5,4,3,21,22,36,15596,4649,51,0,1,0,0,0,0,0,1,1,27
3757924360,1595517,7500.0,0,False,104,89,5,4,1,31,36,36,20292,7125,20,0,1,0,0,0,0,0,1,1,65
3757923657,73013724,14791.666666666664,0,True,43,358,5,4,3,21,22,36,15596,4649,51,0,1,0,0,0,0,0,1,1,27
3757923650,73013724,14791.666666666664,0,True,43,358,5,4,3,21,22,36,15596,4649,51,0,1,0,0,0,0,0,1,1,27
3757923408,73013724,14791.666666666664,0,True,43,358,5,4,3,21,22,36,15596,4649,51,0,1,0,0,0,0,0,1,1,27
3757923224,77185102,9166.666666666666,1,False,96,103,2,4,3,34,36,36,17348,2872,51,1,0,0,0,0,0,0,1,1,35
3757923117,100742897,5479.166666666667,5,True,91,0,2,4,3,16,3,6,11222,1728,1,0,0,0,0,1,0,0,1,1,19
3757923088,8986045,8062.479166666666,0,False,57,0,5,2,1,23,24,36,6230,2998,51,0,1,0,0,0,0,0,1,1,53
3757922739,73013724,14791.666666666664,0,True,43,358,5,4,3,21,22,36,15596,4649,51,0,1,0,0,0,0,0,1,1,27
3757922476,73013724,14791.666666666664,0,True,43,358,5,4,3,21,22,36,15596,4649,51,0,1,0,0,0,0,0,1,1,27
3757922385,74016,6250.0,0,False,44,2088,5,3,3,23,36,36,9974,3178,51,0,1,0,0,0,0,0,1,1,57
3757922384,74016,6250.0,0,False,44,2088,5,3,3,23,36,36,3708,3178,51,0,1,0,0,0,0,0,1,1,57
3757922078,7170,5434.88,12,True,53,1836,2,2,1,30,20,36,17727,5637,51,0,1,0,0,0,0,0,1,1,51
3757922052,26168,3647.6,0,False,27,2917,2,3,1,23,24,36,1910,2736,51,0,1,0,0,0,0,0,1,1,61
3757921575,77156037,5208.333333333333,0,False,27,31,5,2,3,16,3,6,13148,8979,51,0,1,0,0,0,0,0,1,1,61
3757921575,77156037,5208.333333333333,0,False,19,31,5,4,3,16,3,6,13148,8979,51,0,1,0,0,0,0,0,1,1,62
3757921570,73013724,14791.666666666664,0,True,43,358,5,4,3,21,22,36,15596,4649,51,0,1,0,0,0,0,0,1,1,27
3757921539,1595517,10625.0,0,False,104,89,5,4,1,31,36,36,7229,7125,20,0,1,0,0,0,0,0,1,1,65
3757921496,74016,6250.0,0,False,44,2088,5,3,3,23,36,36,823,3178,51,0,1,0,0,0,0,0,1,1,57
3757921424,86969238,3828.0,0,False,14,21,2,2,1,23,24,36,9004,3011,51,0,1,0,0,0,0,0,1,1,33
3757921377,290915,3464.5600000000004,0,False,14,2195,2,2,1,23,24,36,8067,9221,51,0,1,0,0,0,0,0,1,1,33
3757921195,2608659,0.0,12,True,100,20,1,2,1,17,18,36,11489,6570,51,0,0,0,0,0,0,1,1,1,52
3757921082,2031248,6556.0,0,False,14,1101,2,4,1,31,36,36,14418,7096,51,0,0,0,0,1,0,0,1,1,33
3757921025,27412,8750.0,0,False,43,1461,5,2,1,20,21,36,19254,7959,51,0,1,0,0,0,0,0,1,1,27
3757921023,80226,3784.0,0,False,32,4854,2,4,1,23,24,36,17395,1864,51,0,1,0,0,0,0,0,1,1,60
3757921000,112768,14583.333333333334,3,False,12,341,5,4,3,23,24,36,18100,2274,51,0,1,0,0,0,0,0,1,1,9
3757920484,86969238,4136.0,0,False,14,21,2,2,1,28,36,36,8086,3011,51,0,1,0,0,0,0,0,1,1,33
3757920253,3807788,10868.5,0,False,14,2348,4,2,1,31,36,36,374,1620,51,0,1,0,0,0,0,0,1,1,33
3757920135,11568,8750.0,0,False,43,18914,5,2,1,22,21,36,8219,6105,51,0,1,0,0,0,0,0,1,1,27
3757920116,27185258,5632.0,0,False,28,2256,2,4,1,23,24,36,1297,1318,51,0,0,0,0,1,0,0,1,1,24
3757920029,1811868,8208.333333333334,12,True,43,14290,5,4,1,13,36,36,74,3283,51,0,1,0,0,0,0,0,1,1,27
3757919585,73013724,14791.666666666664,0,True,43,358,5,4,3,21,22,36,15596,4649,51,0,1,0,0,0,0,0,1,1,27
3757919581,2238,7291.666666666667,0,False,23,25512,5,4,3,20,34,8,8250,2522,19,0,1,0,0,0,0,0,1,1,28
3757919581,2238,7291.666666666667,0,False,47,25512,5,4,3,20,34,8,8250,2522,19,0,1,0,0,0,0,0,1,1,1
3757919574,29622,7916.666666666667,1,False,31,263,5,2,3,26,20,21,15553,3613,51,0,1,0,0,0,0,0,1,1,32
3757919554,1595517,7500.0,0,False,104,89,5,4,1,31,36,36,20300,7125,20,0,1,0,0,0,0,0,1,1,65
3757919520,213591,6041.666666666667,0,False,80,51,5,6,1,16,21,36,5009,9063,51,0,1,0,0,0,0,0,1,1,2
3757919294,164414,5103.12,0,False,14,25512,2,4,1,31,36,36,18781,4585,51,0,1,0,0,0,0,0,1,1,33
3757919274,32478,5822.916666666667,1,False,23,8016,5,4,1,23,24,36,13176,8166,51,0,1,0,0,0,0,0,1,1,28
3757919239,6487,6778.64,0,False,14,25512,5,4,1,30,20,36,15141,2498,51,0,1,0,0,0,0,0,1,1,33
3757919233,26168,3647.6,0,False,27,2917,2,6,1,21,22,36,16394,2736,51,0,1,0,0,0,0,0,1,1,61
3757919225,2031248,6556.0,0,False,14,1101,2,4,1,31,36,36,14488,7096,51,0,0,0,0,1,0,0,1,1,33
3757919132,11568,8750.0,0,False,43,18914,5,2,1,28,36,36,10779,6105,51,0,1,0,0,0,0,0,1,1,27
3757919059,95680483,6723.833333333333,0,False,28,2,5,4,3,23,24,36,14114,6392,51,0,1,0,0,0,0,0,1,1,24
3757919016,2963249,8750.0,0,True,43,2329,5,4,1,10,34,36,17151,385,51,0,1,0,0,0,0,0,1,1,27
3757918560,2736008,7500.0,0,False,104,170,5,2,1,31,36,36,19671,626,51,0,1,0,0,0,0,0,1,1,65
3757918536,26168,3647.6,0,False,27,2917,2,3,1,16,3,6,11480,2736,51,0,1,0,0,0,0,0,1,1,61
3757918458,2031248,5148.0,1,False,14,1101,2,2,1,31,36,36,9557,7096,51,0,0,0,0,1,0,0,1,1,33
3757918366,112768,14791.666666666664,1,False,12,341,5,6,3,12,19,34,16690,2274,51,1,0,0,0,0,0,0,1,1,9
3757918274,30967,3647.6,0,False,27,19485,2,2,1,21,22,36,15015,6342,51,0,1,0,0,0,0,0,1,1,61
3757918273,30967,3647.6,0,False,27,19485,2,2,1,21,22,36,15015,6342,51,0,1,0,0,0,0,0,1,1,61
3757918262,372915,8958.333333333334,0,False,96,150,5,2,1,21,22,36,7550,491,51,0,1,0,0,0,0,0,1,1,35
3757918214,163139,4583.333333333333,0,False,8,2250,5,2,1,21,22,36,15613,2069,51,0,1,0,0,0,0,0,1,1,67
3757918194,163139,4583.333333333333,0,False,8,2250,5,4,2,21,22,36,14258,2069,51,0,1,0,0,0,0,0,1,1,67
3757918182,6476,6778.64,0,False,14,2085,2,2,1,31,36,36,9787,5336,51,0,0,0,0,1,0,0,1,1,33
3757918168,163139,4583.333333333333,0,False,8,2250,5,4,2,21,22,36,7453,2069,51,0,1,0,0,0,0,0,1,1,67
3757918167,163139,4583.333333333333,0,False,8,2250,5,4,2,21,22,36,7453,2069,51,0,1,0,0,0,0,0,1,1,67
3757918166,163139,4583.333333333333,0,False,8,2250,5,4,2,21,22,36,7453,2069,51,0,1,0,0,0,0,0,1,1,67
3757918165,163139,4583.333333333333,0,False,8,2250,5,4,2,21,22,36,7453,2069,51,0,1,0,0,0,0,0,1,1,67
3757918163,163139,4583.333333333333,0,False,8,2250,5,4,2,21,22,36,7453,2069,51,0,1,0,0,0,0,0,1,1,67
3757918069,164876,7250.0,0,False,27,6226,5,4,1,21,22,36,17476,5611,51,0,1,0,0,0,0,0,1,1,61
3757918016,808034,7500.0,0,False,104,19163,2,4,1,31,36,36,19580,940,51,0,0,0,0,1,0,0,1,1,65
3757917929,135736,4488.88,0,False,133,117,2,3,3,26,36,36,3343,3244,51,0,1,0,0,0,0,0,1,1,74
3757917896,41549,7500.0,6,False,48,1527,5,4,2,21,22,36,8995,9511,51,0,1,0,0,0,0,0,1,1,18
3757917676,808034,7500.0,0,False,104,19163,5,2,1,31,36,36,12301,940,51,0,1,0,0,0,0,0,1,1,65
3757917675,808034,7500.0,0,False,104,19163,5,2,1,31,36,36,12301,940,51,0,1,0,0,0,0,0,1,1,65
3757917629,164414,4016.32,1,False,14,25512,2,2,1,31,36,36,10649,4585,51,0,1,0,0,0,0,0,1,1,33
3757917593,78853109,14791.666666666664,12,True,11,116,5,6,1,21,22,23,15553,2022,51,0,1,0,0,0,0,0,1,1,12
3757917578,6487,6778.64,1,False,14,25512,5,4,1,31,36,36,14354,2498,51,0,1,0,0,0,0,0,1,1,33
3757917481,11568,8750.0,0,False,43,18914,5,2,1,22,21,36,8219,6105,51,0,1,0,0,0,0,0,1,1,27
3757917361,290915,4876.96,0,False,14,2195,2,2,1,31,36,36,18390,9221,51,0,1,0,0,0,0,0,1,1,33
3757917315,372915,3071.2,1,False,96,150,2,2,1,34,36,36,8265,491,51,1,0,0,0,0,0,0,1,1,35
3757917314,19125739,8125.0,0,False,12,97,5,4,1,12,19,34,16803,6370,51,0,1,0,0,0,0,0,1,1,9
3757917262,163139,3125.0,0,False,8,2250,5,4,2,21,22,36,14258,2069,51,0,1,0,0,0,0,0,1,1,67
3757917259,163139,4583.333333333333,0,False,8,2250,5,2,1,21,22,36,15607,2069,51,0,1,0,0,0,0,0,1,1,67
3757917257,163139,4583.333333333333,1,False,8,2250,5,2,2,28,36,36,17292,2069,51,0,1,0,0,0,0,0,1,1,67
3757917252,163139,4583.333333333333,1,False,8,2250,5,2,1,21,22,36,15605,2069,51,0,1,0,0,0,0,0,1,1,67
3757917244,5262,3520.0,3,False,116,25512,2,2,1,25,28,29,7827,2485,15,0,1,0,0,0,0,0,1,1,68
3757917234,163139,4166.666666666667,0,False,8,2250,5,4,2,21,22,36,11063,2069,51,0,1,0,0,0,0,0,1,1,67
3757917230,163139,4583.333333333333,0,False,8,2250,5,2,2,34,36,36,7936,2069,51,0,1,0,0,0,0,0,1,1,67
3757917228,163139,4583.333333333333,0,False,8,2250,5,4,2,21,22,36,7453,2069,51,0,1,0,0,0,0,0,1,1,67
3757917227,163139,4583.333333333333,1,False,8,2250,5,4,2,21,22,36,7453,2069,51,0,1,0,0,0,0,0,1,1,67
3757917226,163139,4583.333333333333,1,False,8,2250,5,4,2,21,22,36,7453,2069,51,0,1,0,0,0,0,0,1,1,67
3757917225,163139,4583.333333333333,0,False,8,2250,5,2,2,10,34,36,2909,2069,51,0,1,0,0,0,0,0,1,1,67
3757917224,163139,4583.333333333333,0,False,8,2250,5,2,2,34,36,36,4410,2069,51,0,1,0,0,0,0,0,1,1,67
3757917223,163139,4583.333333333333,1,False,8,2250,5,2,2,34,36,36,4409,2069,51,0,1,0,0,0,0,0,1,1,67
3757917222,163139,5730.375,1,False,8,2250,5,2,1,27,34,36,6734,2069,51,0,1,0,0,0,0,0,1,1,67
3757917155,808034,7500.0,0,False,104,19163,2,4,1,31,36,36,19585,940,51,0,0,0,0,1,0,0,1,1,65
3757917153,64890982,10488.333333333332,12,False,118,1118,5,2,3,27,34,36,3535,10089,51,0,1,0,0,0,0,0,1,1,16
3757917144,220336,3960.0,0,False,31,25512,2,4,1,23,24,36,7128,4294,51,0,1,0,0,0,0,0,1,1,32
3757917120,778995,6778.64,3,False,14,289,5,3,1,12,19,34,6248,479,51,0,1,0,0,0,0,0,1,1,33
