id_pekerjaan,id_perusahaan,gaji_rata-rata_perbulan,lamaran,diperbolehkan_jarak_jauh,id_industri,jumlah_karyawan,periode_pembayaran_encoded,tingkat_pengalaman_terformat_encoded,tipe_pendaftaran_encoded,skill_1_encoded,skill_2_encoded,skill_3_encoded,judul_encoded,nama_perusahaan_encoded,negara_encoded,jenis_pekerjaan_Contract,jenis_pekerjaan_Full-time,jenis_pekerjaan_Internship,jenis_pekerjaan_Other,jenis_pekerjaan_Part-time,jenis_pekerjaan_Temporary,jenis_pekerjaan_Volunteer,tipe_kompensasi_rp,mata_uang_rp,nama_industri_encoded
3699402962,8795,7500.0,0,False,47,4075,5,2,1,20,21,36,20642,6950,51,0,1,0,0,0,0,0,1,1,1
3694113227,13550,11458.333333333334,0,False,47,4587,5,4,1,20,29,30,1767,2078,51,0,1,0,0,0,0,0,1,1,1
3757490859,17099,11750.0,5,True,47,1140,5,4,1,20,21,36,16247,5636,51,0,1,0,0,0,0,0,1,1,1
3748839542,2859,5750.0,0,False,47,10657,5,2,1,20,30,36,4085,966,51,0,1,0,0,0,0,0,1,1,1
3694116856,2859,5720.0,0,False,47,10657,2,1,1,20,30,36,18377,966,51,0,1,0,0,0,0,0,1,1,1
3757435778,777243,6041.666666666667,0,False,47,329,5,3,3,30,35,20,18261,788,51,0,1,0,0,0,0,0,1,1,1
3697394706,18401,6054.166666666667,0,False,47,2125,5,2,1,30,20,36,1849,1876,51,0,1,0,0,0,0,0,1,1,1
3697384129,2432,6679.200000000001,1,False,47,13783,2,1,1,30,20,36,1828,3766,51,0,1,0,0,0,0,0,1,1,1
3757731678,120393,11875.0,0,False,47,1476,5,4,1,30,20,36,18958,6630,51,0,1,0,0,0,0,0,1,1,1
3693584676,3743,14500.0,0,False,47,17859,5,4,1,30,20,36,16667,7315,51,0,1,0,0,0,0,0,1,1,1
3693583733,3743,5808.0,0,False,47,17859,2,4,1,30,20,36,18381,7315,51,0,1,0,0,0,0,0,1,1,1
3694101614,11229,7500.0,1,False,47,4871,5,4,2,30,36,36,8733,9673,51,0,1,0,0,0,0,0,1,1,1
3699404810,8795,7500.0,0,False,47,4075,5,1,1,12,19,34,8822,6950,51,0,1,0,0,0,0,0,1,1,1
3693066612,2859,9416.5,1,False,47,10657,5,4,1,20,30,36,1832,966,51,0,1,0,0,0,0,0,1,1,1
3694108167,6044,7500.0,1,False,47,1989,5,4,3,30,20,19,554,10188,51,0,1,0,0,0,0,0,1,1,1
3693584674,3743,6336.0,1,False,47,17859,2,4,1,34,36,36,19211,7315,51,0,1,0,0,0,0,0,1,1,1
3693596598,11229,7500.0,3,False,47,4871,5,4,2,30,36,36,16023,9673,51,0,1,0,0,0,0,0,1,1,1
3699408206,8795,7500.0,0,False,47,4075,5,2,1,20,21,36,6785,6950,51,0,1,0,0,0,0,0,1,1,1
3699408205,8795,7500.0,0,False,47,4075,5,2,1,20,21,36,6785,6950,51,0,1,0,0,0,0,0,1,1,1
3757727686,33274,7500.0,0,False,47,448,5,4,1,28,36,36,16613,1132,51,0,1,0,0,0,0,0,1,1,1
3694104087,11229,10000.0,1,False,47,4871,5,6,2,30,20,36,4018,9673,51,0,1,0,0,0,0,0,1,1,1
3693586602,3743,12358.333333333334,0,False,47,17859,5,4,1,30,20,36,18959,7315,51,0,1,0,0,0,0,0,1,1,1
3693586606,3743,12358.333333333334,0,False,47,17859,5,4,1,30,20,36,18959,7315,51,0,1,0,0,0,0,0,1,1,1
3697397466,18401,6054.166666666667,0,False,47,2125,5,2,1,30,20,36,1848,1876,51,0,1,0,0,0,0,0,1,1,1
3693043905,38117,4048.0,48,True,47,296,2,4,3,30,36,36,624,8623,51,0,1,0,0,0,0,0,1,1,1
3699407259,8795,7500.0,0,False,47,4075,5,2,1,20,21,36,6785,6950,51,0,1,0,0,0,0,0,1,1,1
3757490562,18487,8750.0,0,False,47,3102,5,4,1,30,20,36,18949,2907,51,0,1,0,0,0,0,0,1,1,1
3693587300,3743,12358.333333333334,0,False,47,17859,5,4,1,30,20,36,18959,7315,51,0,1,0,0,0,0,0,1,1,1
3693583730,3743,4504.166666666667,0,False,47,17859,5,4,1,30,20,36,18944,7315,51,0,1,0,0,0,0,0,1,1,1
3694101692,11229,7500.0,1,False,47,4871,5,4,2,30,20,36,16021,9673,51,0,1,0,0,0,0,0,1,1,1
3693586603,3743,4504.166666666667,0,False,47,17859,5,4,1,30,20,36,18944,7315,51,0,1,0,0,0,0,0,1,1,1
3694103327,11229,7500.0,1,False,47,4871,5,2,2,30,20,36,4155,9673,51,0,1,0,0,0,0,0,1,1,1
3697398595,18401,6054.166666666667,0,False,47,2125,5,2,1,30,20,36,1849,1876,51,0,1,0,0,0,0,0,1,1,1
