id_pekerjaan,id_perusahaan,gaji_rata-rata_perbulan,lamaran,diperbolehkan_jarak_jauh,id_industri,jumlah_karyawan,periode_pembayaran_encoded,tingkat_pengalaman_terformat_encoded,tipe_pendaftaran_encoded,skill_1_encoded,skill_2_encoded,skill_3_encoded,judul_encoded,nama_industri_encoded,nama_perusahaan_encoded,negara_encoded,jenis_pekerjaan_Contract,jenis_pekerjaan_Full-time,jenis_pekerjaan_Internship,jenis_pekerjaan_Other,jenis_pekerjaan_Part-time,jenis_pekerjaan_Temporary,jenis_pekerjaan_Volunteer,tipe_kompensasi_rp,mata_uang_rp
3757444529,1124131.0,12018.333333333332,10.0,1.0,6.0,7740.0,5,4,1,27,34,0,18216,66,6924,51,0,1,0,0,0,0,0,1,1
3757444529,1124131.0,10864.583333333334,10.0,1.0,4.0,7740.0,5,4,1,27,34,0,18216,64,6924,51,0,1,0,0,0,0,0,1,1
3757444529,1124131.0,9166.666666666666,10.0,1.0,96.0,7740.0,5,4,1,27,34,0,18216,35,6924,51,0,1,0,0,0,0,0,1,1
3757444343,122451.0,6723.833333333333,1.0,0.0,28.0,637.0,2,4,3,34,30,20,11204,24,8723,51,1,0,0,0,0,0,0,1,1
3757444343,122451.0,8750.0,1.0,0.0,43.0,637.0,2,4,3,34,30,20,11204,27,8723,51,1,0,0,0,0,0,0,1,1
3757444343,122451.0,7500.0,1.0,0.0,47.0,637.0,2,4,3,34,30,20,11204,1,8723,51,1,0,0,0,0,0,0,1,1
3757444282,222322.0,3647.6,0.0,0.0,27.0,6999.0,2,4,1,12,13,0,8125,61,5020,51,0,1,0,0,0,0,0,1,1
3757444218,21835.0,14458.333333333334,2.0,0.0,84.0,6047.0,5,4,1,32,33,34,20136,38,2284,51,0,1,0,0,0,0,0,1,1
3757444189,815009.0,5833.333333333333,0.0,0.0,104.0,610.0,5,4,3,22,21,0,11156,65,4490,51,0,1,0,0,0,0,0,1,1
3757444189,815009.0,5833.333333333333,0.0,0.0,96.0,610.0,5,4,3,22,21,0,11156,35,4490,51,0,1,0,0,0,0,0,1,1
3757444165,33421.0,7060.99375,0.0,0.0,42.0,1150.0,5,4,1,20,21,25,8634,39,9449,51,0,1,0,0,0,0,0,1,1
3757443994,777243.0,7500.0,4.0,1.0,47.0,329.0,5,4,3,30,35,20,18950,1,788,51,0,1,0,0,0,0,0,1,1
3757443994,777243.0,6946.833333333334,4.0,1.0,41.0,329.0,5,4,3,30,35,20,18950,8,788,51,0,1,0,0,0,0,0,1,1
3757443994,777243.0,8750.0,4.0,1.0,43.0,329.0,5,4,3,30,35,20,18950,27,788,51,0,1,0,0,0,0,0,1,1
3757443987,382463.0,9166.666666666666,7.0,1.0,96.0,203.0,5,4,3,21,22,26,6081,35,2440,51,0,1,0,0,0,0,0,1,1
3757443925,155764.0,7810.833333333334,6.0,0.0,15.0,46.0,5,4,3,12,4,0,305,55,8466,51,0,1,0,0,0,0,0,1,1
3757443925,155764.0,6791.666666666667,6.0,0.0,70.0,46.0,5,4,3,12,4,0,305,59,8466,51,0,1,0,0,0,0,0,1,1
3757443925,155764.0,8125.0,6.0,0.0,12.0,46.0,5,4,3,12,4,0,305,9,8466,51,0,1,0,0,0,0,0,1,1
3757443910,2445.0,8750.0,0.0,0.0,43.0,25512.5,5,4,3,20,0,0,20634,27,6294,51,0,1,0,0,0,0,0,1,1
3757443902,12957244.0,7708.333333333333,12.5,0.0,25.0,24.0,5,4,3,20,30,19,6839,46,5162,51,0,1,0,0,0,0,0,1,1
3757443902,12957244.0,7708.333333333333,12.5,0.0,49.0,24.0,5,4,3,20,30,19,6839,75,5162,51,0,1,0,0,0,0,0,1,1
3757443902,12957244.0,7708.333333333333,12.5,0.0,43.0,24.0,5,4,3,20,30,19,6839,27,5162,51,0,1,0,0,0,0,0,1,1
3757443897,69715598.0,3958.3333333333335,12.5,0.0,19.0,24.0,5,4,3,21,22,0,15500,62,4405,51,0,1,0,0,0,0,0,1,1
3757443889,82279462.0,10864.583333333334,9.0,0.0,4.0,531.0,5,4,1,24,26,29,19042,64,355,51,0,1,0,0,0,0,0,1,1
3757443824,93116251.0,13875.0,12.0,0.0,43.0,3.0,5,4,3,1,2,0,7488,27,4781,51,0,1,0,0,0,0,0,1,1
3757443820,3240.0,7060.99375,0.0,0.0,42.0,25512.5,2,4,1,21,22,25,835,39,3221,51,1,0,0,0,0,0,0,1,1
3757443812,146569.0,12500.0,0.0,0.0,112.0,17.0,5,4,3,27,32,12,11842,4,7004,51,0,1,0,0,0,0,0,1,1
3757443812,146569.0,12500.0,0.0,0.0,3.0,17.0,5,4,3,27,32,12,11842,15,7004,51,0,1,0,0,0,0,0,1,1
3757443812,146569.0,12500.0,0.0,0.0,144.0,17.0,5,4,3,27,32,12,11842,58,7004,51,0,1,0,0,0,0,0,1,1
3757443786,815009.0,5833.333333333333,2.0,0.0,104.0,610.0,5,4,3,22,21,0,11156,65,4490,51,0,1,0,0,0,0,0,1,1
3757443786,815009.0,5833.333333333333,2.0,0.0,96.0,610.0,5,4,3,22,21,0,11156,35,4490,51,0,1,0,0,0,0,0,1,1
3757443784,1167425.0,9166.666666666666,0.0,0.0,96.0,39.0,5,4,3,34,0,0,12297,35,1510,51,0,1,0,0,0,0,0,1,1
3757443701,78636.0,7708.333333333333,0.0,0.0,17.0,273.0,5,3,1,31,0,0,14576,47,9251,51,0,1,0,0,0,0,0,1,1
3757443701,78636.0,6778.64,0.0,0.0,14.0,273.0,5,3,1,31,0,0,14576,33,9251,51,0,1,0,0,0,0,0,1,1
3757443701,78636.0,6760.0,0.0,0.0,13.0,273.0,5,3,1,31,0,0,14576,48,9251,51,0,1,0,0,0,0,0,1,1
3757443593,3240.0,7060.99375,0.0,0.0,42.0,25512.5,2,4,1,21,22,25,835,39,3221,51,1,0,0,0,0,0,0,1,1
3757443574,11727922.0,9375.0,0.0,0.0,44.0,59.0,5,2,3,21,23,0,14158,57,7520,51,0,1,0,0,0,0,0,1,1
3757443514,78636.0,7708.333333333333,1.0,0.0,17.0,273.0,5,3,1,31,0,0,14576,47,9251,51,0,1,0,0,0,0,0,1,1
3757443514,78636.0,6778.64,1.0,0.0,14.0,273.0,5,3,1,31,0,0,14576,33,9251,51,0,1,0,0,0,0,0,1,1
3757443514,78636.0,6760.0,1.0,0.0,13.0,273.0,5,3,1,31,0,0,14576,48,9251,51,0,1,0,0,0,0,0,1,1
3757443496,6592912.0,7708.333333333333,8.0,0.0,17.0,84.0,5,2,3,21,22,0,19301,47,7173,51,0,1,0,0,0,0,0,1,1
3757443496,6592912.0,6760.0,8.0,0.0,13.0,84.0,5,2,3,21,22,0,19301,48,7173,51,0,1,0,0,0,0,0,1,1
3757443354,163578.0,12875.0,0.0,1.0,17.0,12721.0,5,4,1,12,19,34,16692,47,2898,51,0,1,0,0,0,0,0,1,1
3757443302,86283098.0,8169.92,3.0,0.0,11.0,32.0,2,4,3,34,0,0,17894,12,5627,51,1,0,0,0,0,0,0,1,1
3757443299,78636.0,7708.333333333333,0.0,0.0,17.0,273.0,5,3,1,31,0,0,14576,47,9251,51,0,1,0,0,0,0,0,1,1
3757443299,78636.0,6778.64,0.0,0.0,14.0,273.0,5,3,1,31,0,0,14576,33,9251,51,0,1,0,0,0,0,0,1,1
3757443299,78636.0,6760.0,0.0,0.0,13.0,273.0,5,3,1,31,0,0,14576,48,9251,51,0,1,0,0,0,0,0,1,1
3757443277,415064.0,4840.0,0.0,0.0,55.0,76.0,2,4,2,34,0,0,9908,45,6505,51,0,1,0,0,0,0,0,1,1
3757443264,61136.0,6778.64,0.0,0.0,14.0,1448.0,5,2,3,31,0,0,11707,33,8088,51,0,1,0,0,0,0,0,1,1
3757443228,647587.0,8750.0,3.0,0.0,43.0,21.0,5,3,2,26,20,35,10970,27,8479,51,0,1,0,0,0,0,0,1,1
3757443214,1550405.0,8750.0,2.0,1.0,43.0,314.0,5,4,1,20,0,0,2359,27,2491,51,0,1,0,0,0,0,0,1,1
3757443024,3532968.0,8416.666666666666,12.5,1.0,112.0,5840.0,5,4,1,13,0,0,16137,4,481,26,0,1,0,0,0,0,0,1,1
3757442982,40784140.0,8750.0,12.5,1.0,43.0,6.0,5,2,3,12,22,21,1492,27,1177,51,0,1,0,0,0,0,0,1,1
3757442982,40784140.0,7500.0,12.5,1.0,104.0,6.0,5,2,3,12,22,21,1492,65,1177,51,0,1,0,0,0,0,0,1,1
3757442982,40784140.0,9166.666666666666,12.5,1.0,46.0,6.0,5,2,3,12,22,21,1492,42,1177,51,0,1,0,0,0,0,0,1,1
3757442891,59720.0,7500.0,3.0,0.0,48.0,506.0,5,4,3,27,0,0,16901,18,4715,51,0,1,0,0,0,0,0,1,1
3757442656,16690.0,9166.666666666666,11.0,0.0,96.0,2142.0,5,3,3,27,34,0,7736,35,2174,51,0,1,0,0,0,0,0,1,1
3757442543,3532968.0,7500.0,3.0,0.0,112.0,5840.0,5,6,1,20,21,0,5384,4,481,26,0,1,0,0,0,0,0,1,1
3757442509,4914.0,3647.6,0.0,0.0,27.0,25512.5,2,4,1,23,24,0,9058,61,5013,51,0,1,0,0,0,0,0,1,1
3757442449,5047520.0,5416.666666666667,1.0,1.0,25.0,286.0,5,2,1,21,22,0,6616,46,4871,51,0,1,0,0,0,0,0,1,1
3757442274,85206.0,9166.666666666666,4.0,1.0,96.0,70.0,5,4,3,34,0,0,6470,35,7643,51,0,1,0,0,0,0,0,1,1
3757442260,15251168.0,9333.333333333334,12.5,0.0,68.0,9839.0,5,3,1,12,4,0,4628,31,9582,51,0,1,0,0,0,0,0,1,1
3757442247,1900.0,2552.0,0.0,0.0,14.0,21694.0,2,2,1,23,24,0,8843,33,5652,51,0,1,0,0,0,0,0,1,1
3757442243,74997179.0,5244.666666666667,3.0,0.0,100.0,10.0,5,2,1,28,0,0,11545,52,4365,51,0,1,0,0,0,0,0,1,1
3757442225,27200744.0,6778.64,0.0,0.0,14.0,1257.0,5,2,1,23,24,0,2793,33,5326,51,0,1,0,0,0,0,0,1,1
3757442209,10573218.0,14791.666666666664,12.5,0.0,31.0,4.0,5,5,3,23,20,22,12760,32,633,51,0,1,0,0,0,0,0,1,1
3757442209,10573218.0,14791.666666666664,12.5,0.0,34.0,4.0,5,5,3,23,20,22,12760,29,633,51,0,1,0,0,0,0,0,1,1
3757442208,0.0,7085.416666666666,0.0,0.0,135.0,0.0,5,4,3,23,24,28,3874,37,9593,53,0,1,0,0,0,0,0,1,1
3757442208,0.0,7500.0,0.0,0.0,48.0,0.0,5,4,3,23,24,28,3874,18,9593,53,0,1,0,0,0,0,0,1,1
3757442208,0.0,5416.666666666667,0.0,0.0,122.0,0.0,5,4,3,23,24,28,3874,26,9593,53,0,1,0,0,0,0,0,1,1
3757442185,2311.0,4750.0,10.0,0.0,31.0,25512.5,5,6,1,23,0,0,8098,32,5555,51,0,1,0,0,0,0,0,1,1
3757442047,71659688.0,8541.666666666666,0.0,0.0,53.0,123.0,5,2,1,23,24,0,6434,51,3513,51,0,1,0,0,0,0,0,1,1
3757441943,78055708.0,14791.666666666664,12.5,1.0,84.0,44.0,5,4,3,34,20,27,17043,38,5107,51,0,1,0,0,0,0,0,1,1
3757441943,78055708.0,14791.666666666664,12.5,1.0,4.0,44.0,5,4,3,34,20,27,17043,64,5107,51,0,1,0,0,0,0,0,1,1
3757441943,78055708.0,14791.666666666664,12.5,1.0,6.0,44.0,5,4,3,34,20,27,17043,66,5107,51,0,1,0,0,0,0,0,1,1
3757441865,68264069.0,9166.666666666666,0.0,0.0,96.0,20.0,5,4,3,34,0,0,11110,35,5383,51,0,1,0,0,0,0,0,1,1
3757441850,33421.0,7060.99375,0.0,0.0,42.0,1150.0,5,4,1,30,20,26,2214,39,9449,51,0,1,0,0,0,0,0,1,1
3757441839,37520.0,7500.0,0.0,0.0,48.0,212.0,5,4,1,28,0,0,10507,18,8978,51,0,1,0,0,0,0,0,1,1
3757441747,15146311.0,8333.333333333334,12.5,1.0,43.0,113.0,5,4,1,21,0,0,6072,27,6055,51,0,1,0,0,0,0,0,1,1
3757441571,467195.0,4840.0,0.0,0.0,23.0,38.0,2,3,3,30,20,25,18261,28,7208,51,1,0,0,0,0,0,0,1,1
3757441524,440078.0,6975.0,0.0,0.0,124.0,1223.0,5,4,3,35,0,0,2272,73,4407,51,0,1,0,0,0,0,0,1,1
3757441419,166658.0,5750.0,0.0,0.0,68.0,11680.0,5,4,1,28,0,0,14856,31,9576,51,0,1,0,0,0,0,0,1,1
3757441335,1681.0,6250.0,1.0,0.0,55.0,25512.5,5,4,2,30,0,0,593,45,7579,51,0,1,0,0,0,0,0,1,1
3757441335,1681.0,7500.0,1.0,0.0,112.0,25512.5,5,4,2,30,0,0,593,4,7579,51,0,1,0,0,0,0,0,1,1
3757441328,0.0,4583.333333333333,0.0,0.0,8.0,0.0,5,6,1,27,0,0,6058,67,9593,53,0,1,0,0,0,0,0,1,1
3757441267,64274685.0,7500.0,8.0,0.0,48.0,117.0,5,4,3,17,18,0,8594,18,700,51,0,1,0,0,0,0,0,1,1
3757440972,155764.0,6791.666666666667,12.0,1.0,70.0,46.0,5,4,3,12,4,0,12890,59,8466,51,0,1,0,0,0,0,0,1,1
3757440972,155764.0,7810.833333333334,12.0,1.0,15.0,46.0,5,4,3,12,4,0,12890,55,8466,51,0,1,0,0,0,0,0,1,1
3757440972,155764.0,8125.0,12.0,1.0,12.0,46.0,5,4,3,12,4,0,12890,9,8466,51,0,1,0,0,0,0,0,1,1
3757440601,25014814.0,7500.0,4.0,0.0,104.0,10.0,5,4,3,13,20,30,3759,65,7018,51,0,1,0,0,0,0,0,1,1
3757440601,25014814.0,7500.0,4.0,0.0,43.0,10.0,5,4,3,13,20,30,3759,27,7018,51,0,1,0,0,0,0,0,1,1
3757440588,7462.0,7810.833333333334,1.0,0.0,15.0,15701.0,5,4,1,7,0,0,1600,55,5308,11,0,1,0,0,0,0,0,1,1
3757440563,4985.0,6778.64,1.0,0.0,14.0,4396.0,5,6,3,31,0,0,1576,33,8847,51,0,1,0,0,0,0,0,1,1
3757440540,517064.0,4166.666666666667,0.0,0.0,88.0,15.0,5,2,2,23,24,0,19958,36,9039,51,0,1,0,0,0,0,0,1,1
3757440530,66766209.0,13200.0,1.0,0.0,11.0,255.0,2,2,1,20,21,0,19043,12,4731,51,1,0,0,0,0,0,0,1,1
3757440509,280752.0,5262.4,1.0,0.0,14.0,10895.0,2,2,3,31,0,0,14076,33,5494,51,0,1,0,0,0,0,0,1,1
3757440490,457886.0,10864.583333333334,0.0,0.0,4.0,919.0,5,6,1,34,0,0,12801,64,9240,51,0,1,0,0,0,0,0,1,1
3757440470,3841186.0,8169.92,0.0,0.0,11.0,1082.0,5,2,1,28,0,0,14891,12,1487,51,0,1,0,0,0,0,0,1,1
3757440453,15191764.0,10864.583333333334,0.0,0.0,4.0,7344.0,5,4,1,16,21,0,10426,64,8167,51,0,1,0,0,0,0,0,1,1
3757440425,957775.0,5004.166666666666,0.0,0.0,54.0,188.0,5,2,1,23,24,0,20504,13,182,51,0,1,0,0,0,0,0,1,1
3757440367,71659688.0,8541.666666666666,0.0,0.0,53.0,123.0,5,2,1,23,24,0,6434,51,3513,51,0,1,0,0,0,0,0,1,1
3757440365,9501853.0,3872.0,0.0,0.0,55.0,348.0,2,3,1,24,0,0,1172,45,4336,51,0,1,0,0,0,0,0,1,1
3757440270,95872.0,5416.666666666667,0.0,0.0,100.0,2261.0,5,2,1,28,0,0,2899,52,8265,51,0,1,0,0,0,0,0,1,1
3757440266,23982.0,5537.84,0.0,0.0,34.0,7368.0,5,2,1,23,24,0,15213,29,5012,51,0,1,0,0,0,0,0,1,1
3757440153,1008271.0,5416.666666666667,0.0,0.0,25.0,236.0,5,4,1,21,16,20,16687,46,4543,51,0,1,0,0,0,0,0,1,1
3757440133,39168.0,6760.0,0.0,0.0,13.0,1762.0,5,2,1,35,0,0,3298,48,4414,51,0,0,0,0,1,0,0,1,1
3757439989,100163175.0,4791.666666666667,0.0,0.0,100.0,0.0,5,2,1,28,0,0,9228,52,10115,51,0,1,0,0,0,0,0,1,1
3757439670,11447285.0,5094.0,0.0,0.0,75.0,411.0,5,4,3,28,4,0,7637,30,9916,51,0,1,0,0,0,0,0,1,1
3757439624,2565117.0,10000.0,0.0,0.0,1.0,7126.0,2,2,1,28,34,23,4183,20,2232,51,1,0,0,0,0,0,0,1,1
3757439619,490432.0,10120.0,0.0,0.0,96.0,2102.0,2,4,3,34,0,0,8869,35,6016,51,1,0,0,0,0,0,0,1,1
3757439607,1900.0,2992.0,0.0,0.0,14.0,21694.0,2,2,1,23,24,0,4734,33,5652,51,0,1,0,0,0,0,0,1,1
3757439587,3102516.0,7500.0,3.0,0.0,104.0,30.0,5,4,3,27,34,0,19345,65,5999,51,0,1,0,0,0,0,0,1,1
3757439587,3102516.0,6776.0,3.0,0.0,147.0,30.0,5,4,3,27,34,0,19345,6,5999,51,0,1,0,0,0,0,0,1,1
3757439587,3102516.0,10000.0,3.0,0.0,1.0,30.0,5,4,3,27,34,0,19345,20,5999,51,0,1,0,0,0,0,0,1,1
3757439568,36676.0,4048.0,1.0,0.0,25.0,192.0,2,4,3,35,27,24,697,46,7516,51,1,0,0,0,0,0,0,1,1
3757439568,36676.0,4048.0,1.0,0.0,51.0,192.0,2,4,3,35,27,24,697,14,7516,51,1,0,0,0,0,0,0,1,1
3757439561,94134792.0,7083.333333333333,11.0,0.0,104.0,1.0,5,4,3,34,0,0,20727,65,6526,1,0,1,0,0,0,0,0,1,1
3757439535,15691.0,5416.666666666667,1.0,0.0,25.0,2054.0,5,5,1,23,24,0,7388,46,4600,51,0,1,0,0,0,0,0,1,1
3757439533,2913292.0,4750.0,1.0,0.0,31.0,272.0,5,6,3,21,23,35,5281,32,3947,51,0,1,0,0,0,0,0,1,1
3757439416,1258341.0,5280.0,0.0,0.0,69.0,1426.0,2,2,1,17,18,0,10522,23,3509,51,0,1,0,0,0,0,0,1,1
3757439410,71659688.0,8541.666666666666,0.0,0.0,53.0,123.0,5,2,1,23,24,0,6434,51,3513,51,0,1,0,0,0,0,0,1,1
3757439404,3796.0,9166.666666666666,10.0,0.0,46.0,4781.0,5,2,1,34,0,0,7272,42,492,51,0,1,0,0,0,0,0,1,1
3757439347,808034.0,7500.0,0.0,0.0,104.0,19163.0,2,4,1,31,0,0,19568,65,940,51,0,0,0,0,1,0,0,1,1
3757439167,7427.0,7060.99375,2.0,0.0,42.0,8984.0,5,4,1,27,34,0,16217,39,1404,51,0,1,0,0,0,0,0,1,1
3757438955,3240.0,7060.99375,0.0,0.0,42.0,25512.5,2,4,1,21,22,25,835,39,3221,51,1,0,0,0,0,0,0,1,1
3757438889,13386624.0,9166.666666666666,0.0,1.0,96.0,76.0,5,4,3,34,0,0,4666,35,6057,51,0,1,0,0,0,0,0,1,1
3757438798,15251168.0,7916.666666666667,1.0,0.0,68.0,9839.0,5,3,1,12,4,0,14868,31,9582,51,0,1,0,0,0,0,0,1,1
3757438784,2964798.0,8333.333333333334,3.0,0.0,96.0,45.0,5,4,3,34,0,0,18806,35,7098,5,1,0,0,0,0,0,0,1,1
3757438705,474854.0,5416.666666666667,2.0,0.0,100.0,174.0,5,2,1,28,0,0,6596,52,9617,51,0,1,0,0,0,0,0,1,1
3757438689,1087408.0,7083.333333333333,10.0,0.0,99.0,110.0,2,4,3,32,16,11,20138,21,8588,51,1,0,0,0,0,0,0,1,1
3757438689,1087408.0,7920.0,10.0,0.0,80.0,110.0,2,4,3,32,16,11,20138,2,8588,51,1,0,0,0,0,0,0,1,1
3757438685,78636.0,7708.333333333333,0.0,0.0,17.0,273.0,5,3,1,31,0,0,14576,47,9251,51,0,1,0,0,0,0,0,1,1
3757438685,78636.0,6778.64,0.0,0.0,14.0,273.0,5,3,1,31,0,0,14576,33,9251,51,0,1,0,0,0,0,0,1,1
3757438685,78636.0,6760.0,0.0,0.0,13.0,273.0,5,3,1,31,0,0,14576,48,9251,51,0,1,0,0,0,0,0,1,1
3757438676,12957244.0,7291.666666666667,12.5,0.0,12.0,24.0,5,3,3,19,20,28,2424,9,5162,51,0,1,0,0,0,0,0,1,1
3757438676,12957244.0,7291.666666666667,12.5,0.0,25.0,24.0,5,3,3,19,20,28,2424,46,5162,51,0,1,0,0,0,0,0,1,1
3757438663,1087408.0,10560.0,12.5,0.0,99.0,110.0,2,4,3,32,16,11,17190,21,8588,51,1,0,0,0,0,0,0,1,1
3757438663,1087408.0,10560.0,12.5,0.0,80.0,110.0,2,4,3,32,16,11,17190,2,8588,51,1,0,0,0,0,0,0,1,1
3757438662,777243.0,3716.6666666666665,0.0,0.0,104.0,329.0,5,3,3,20,21,0,14673,65,788,51,0,1,0,0,0,0,0,1,1
3757438629,1288.0,14791.666666666664,12.5,1.0,6.0,8864.0,5,6,1,22,21,0,5346,66,10171,51,0,1,0,0,0,0,0,1,1
3757438627,1324822.0,7500.0,6.0,0.0,104.0,613.0,5,3,3,13,24,21,19110,65,3944,51,0,1,0,0,0,0,0,1,1
3757438611,259589.0,9166.666666666666,12.5,0.0,96.0,481.0,5,4,2,34,0,0,15395,35,4339,51,0,1,0,0,0,0,0,1,1
3757438610,259589.0,10560.0,1.0,0.0,96.0,481.0,2,4,2,10,34,0,8290,35,4339,51,0,1,0,0,0,0,0,1,1
3757438601,142560.0,6946.833333333334,0.0,0.0,41.0,7.0,5,4,3,21,22,0,2318,8,3302,51,0,1,0,0,0,0,0,1,1
3757438562,426253.0,12666.666666666666,1.0,1.0,4.0,2602.0,5,4,1,30,20,0,16689,64,6162,51,0,1,0,0,0,0,0,1,1
3757438562,426253.0,12666.666666666666,1.0,1.0,6.0,2602.0,5,4,1,30,20,0,16689,66,6162,51,0,1,0,0,0,0,0,1,1
3757438496,2457.0,11666.666666666666,5.0,0.0,7.0,18177.0,5,4,1,10,26,15,3164,63,8589,51,0,1,0,0,0,0,0,1,1
3757438496,2457.0,10864.583333333334,5.0,0.0,4.0,18177.0,5,4,1,10,26,15,3164,64,8589,51,0,1,0,0,0,0,0,1,1
3757438496,2457.0,10750.0,5.0,0.0,3.0,18177.0,5,4,1,10,26,15,3164,15,8589,51,0,1,0,0,0,0,0,1,1
3757438442,407222.0,9166.666666666666,12.5,1.0,96.0,3922.0,5,3,3,34,0,0,11110,35,2036,51,0,1,0,0,0,0,0,1,1
3757438442,407222.0,12018.333333333332,12.5,1.0,6.0,3922.0,5,3,3,34,0,0,11110,66,2036,51,0,1,0,0,0,0,0,1,1
3757438442,407222.0,10488.333333333332,12.5,1.0,118.0,3922.0,5,3,3,34,0,0,11110,16,2036,51,0,1,0,0,0,0,0,1,1
3757438420,95872.0,5416.666666666667,0.0,0.0,100.0,2261.0,5,2,1,28,0,0,7989,52,8265,51,0,1,0,0,0,0,0,1,1
3757438407,808034.0,7500.0,0.0,0.0,104.0,19163.0,2,4,1,31,0,0,19654,65,940,51,0,0,0,0,1,0,0,1,1
3757438329,23982.0,5537.84,0.0,0.0,34.0,7368.0,5,4,1,28,0,0,5590,29,5012,51,0,1,0,0,0,0,0,1,1
3757438262,4181808.0,7083.333333333333,0.0,0.0,99.0,2074.0,2,2,2,27,34,0,5866,21,5372,51,0,0,0,0,1,0,0,1,1
3757438251,47260.0,7500.0,0.0,0.0,112.0,2254.0,5,4,1,21,22,0,16045,4,6997,51,0,1,0,0,0,0,0,1,1
3757438251,47260.0,7085.416666666666,0.0,0.0,135.0,2254.0,5,4,1,21,22,0,16045,37,6997,51,0,1,0,0,0,0,0,1,1
3757438251,47260.0,8062.479166666666,0.0,0.0,57.0,2254.0,5,4,1,21,22,0,16045,53,6997,51,0,1,0,0,0,0,0,1,1
3757438218,7427.0,7060.99375,0.0,0.0,42.0,8984.0,5,2,1,28,0,0,3236,39,1404,51,0,1,0,0,0,0,0,1,1
3757438187,6027.0,5456.0,2.0,0.0,9.0,3215.0,2,2,1,28,0,0,3275,43,2263,51,0,1,0,0,0,0,0,1,1
3757438106,15201.0,8000.0,3.0,1.0,49.0,4421.0,5,4,1,21,22,0,19327,75,4673,51,0,1,0,0,0,0,0,1,1
3757437969,3532968.0,7588.333333333333,0.0,1.0,112.0,5840.0,5,4,1,21,22,0,1103,4,481,26,0,1,0,0,0,0,0,1,1
3757437914,23656.0,7810.833333333334,12.5,0.0,15.0,632.0,2,2,2,13,9,0,7697,55,5080,51,1,0,0,0,0,0,0,1,1
3757437850,3240.0,7060.99375,0.0,0.0,42.0,25512.5,2,4,1,21,22,25,835,39,3221,51,1,0,0,0,0,0,0,1,1
3757437842,85664439.0,14458.333333333334,6.0,1.0,84.0,126.0,2,4,3,16,3,6,14236,38,2639,17,0,0,0,0,1,0,0,1,1
3757437745,2565117.0,10000.0,0.0,0.0,1.0,7126.0,5,4,1,23,24,0,12587,20,2232,51,0,1,0,0,0,0,0,1,1
3757437737,58602.0,4791.666666666667,2.0,1.0,132.0,306.0,5,4,1,34,0,0,16317,22,3138,51,0,1,0,0,0,0,0,1,1
3757437724,15941879.0,8541.666666666666,0.0,0.0,9.0,13.0,5,4,2,14,0,0,9494,43,5479,51,0,1,0,0,0,0,0,1,1
3757437720,18043.0,4048.0,3.0,0.0,11.0,1907.0,2,3,3,35,30,0,697,12,321,51,0,1,0,0,0,0,0,1,1
3757437720,18043.0,4048.0,3.0,0.0,47.0,1907.0,2,3,3,35,30,0,697,1,321,51,0,1,0,0,0,0,0,1,1
3757437713,536872.0,3784.0,12.5,0.0,32.0,2258.0,2,4,3,26,9,28,20350,60,3566,51,0,1,0,0,0,0,0,1,1
3757437713,536872.0,4750.0,12.5,0.0,31.0,2258.0,5,4,3,26,9,28,20350,32,3566,51,0,1,0,0,0,0,0,1,1
3757437713,536872.0,5625.0,12.5,0.0,30.0,2258.0,5,4,3,26,9,28,20350,69,3566,51,0,1,0,0,0,0,0,1,1
3757437691,1288.0,14791.666666666664,8.0,1.0,6.0,8864.0,5,4,1,28,0,0,17933,66,10171,51,0,1,0,0,0,0,0,1,1
3757437655,78636.0,7708.333333333333,1.0,0.0,17.0,273.0,5,3,1,31,0,0,14576,47,9251,51,0,1,0,0,0,0,0,1,1
3757437655,78636.0,6778.64,1.0,0.0,14.0,273.0,5,3,1,31,0,0,14576,33,9251,51,0,1,0,0,0,0,0,1,1
3757437655,78636.0,6760.0,1.0,0.0,13.0,273.0,5,3,1,31,0,0,14576,48,9251,51,0,1,0,0,0,0,0,1,1
3757437599,67289844.0,13333.333333333334,2.0,0.0,104.0,5.0,5,4,3,31,0,0,17188,65,4888,51,0,1,0,0,0,0,0,1,1
3757437537,164930.0,6778.64,2.0,0.0,14.0,16410.0,5,6,1,20,21,0,5443,33,5701,1,0,1,0,0,0,0,0,1,1
3757437498,407222.0,14791.666666666664,1.0,0.0,96.0,3922.0,5,4,3,27,0,0,6042,35,2036,51,0,1,0,0,0,0,0,1,1
3757437498,407222.0,14791.666666666664,1.0,0.0,6.0,3922.0,5,4,3,27,0,0,6042,66,2036,51,0,1,0,0,0,0,0,1,1
3757437498,407222.0,14791.666666666664,1.0,0.0,118.0,3922.0,5,4,3,27,0,0,6042,16,2036,51,0,1,0,0,0,0,0,1,1
3757437187,15201.0,8000.0,2.0,1.0,49.0,4421.0,5,4,1,21,22,0,19331,75,4673,51,0,1,0,0,0,0,0,1,1
3757436888,8117.0,7500.0,0.0,0.0,104.0,2286.0,5,4,3,34,0,0,4845,65,9009,51,0,1,0,0,0,0,0,1,1
3757436767,3240.0,7060.99375,0.0,0.0,42.0,25512.5,2,4,1,21,22,25,835,39,3221,51,1,0,0,0,0,0,0,1,1
3757436744,1900.0,11258.333333333334,2.0,0.0,14.0,21694.0,5,2,1,27,34,0,4628,33,5652,51,0,1,0,0,0,0,0,1,1
