id_pekerjaan,id_perusahaan,gaji_rata-rata_perbulan,lamaran,diperbolehkan_jarak_jauh,id_industri,jumlah_karyawan,periode_pembayaran_encoded,tingkat_pengalaman_terformat_encoded,tipe_pendaftaran_encoded,skill_1_enconded,skill_2_encoded,skill_3_encoded,judul_encoded,nama_perusahaan_encoded,negara_encoded,jenis_pekerjaan_Contract,jenis_pekerjaan_Full-time,jenis_pekerjaan_Internship,jenis_pekerjaan_Other,jenis_pekerjaan_Part-time,jenis_pekerjaan_Temporary,jenis_pekerjaan_Volunteer,tipe_kompensasi_rp,mata_uang_rp,nama_industri_encoded
3693073456,11056.0,8333.333333333334,0.0,0.0,47.0,13804.0,5,3,3,30,20,36,554,4532,51,0,0,0,0,1,0,0,1,1,1
3701361898,5507.0,7500.0,4.0,0.0,47.0,8996.0,5,4,1,12,19,34,16147,2374,51,0,1,0,0,0,0,0,1,1,1
3701361884,5507.0,7500.0,9.0,0.0,47.0,8996.0,5,4,1,12,19,34,16147,2374,51,0,1,0,0,0,0,0,1,1,1
3749344780,45346.0,5208.333333333333,0.0,0.0,47.0,366.0,5,4,3,30,36,36,18261,8999,51,0,1,0,0,0,0,0,1,1,1
3697396590,18401.0,5192.0,0.0,0.0,47.0,2125.0,2,1,1,30,20,36,18604,1876,51,0,1,0,0,0,0,0,1,1,1
3757721111,5507.0,7931.75,0.0,0.0,47.0,8996.0,5,4,1,30,20,36,16120,2374,51,0,1,0,0,0,0,0,1,1,1
3693055169,11229.0,7500.0,35.0,0.0,47.0,4871.0,5,4,2,30,36,36,16478,9673,51,0,1,0,0,0,0,0,1,1,1
3756153000,2432.0,6274.4,0.0,0.0,47.0,13783.0,2,1,1,30,20,36,18947,3766,51,0,1,0,0,0,0,0,1,1,1
3701360963,5507.0,7500.0,15.0,0.0,47.0,8996.0,5,4,1,12,19,34,16147,2374,51,0,1,0,0,0,0,0,1,1,1
3693599674,29308.0,13333.333333333334,2.0,0.0,47.0,300.0,5,4,3,30,19,20,4022,8444,51,0,1,0,0,0,0,0,1,1,1
3756147706,2432.0,6274.4,0.0,0.0,47.0,13783.0,2,1,1,30,20,36,1829,3766,51,0,1,0,0,0,0,0,1,1,1
3697397424,18401.0,5192.0,0.0,0.0,47.0,2125.0,2,1,1,30,20,36,18604,1876,51,0,1,0,0,0,0,0,1,1,1
3697379817,2432.0,7500.0,0.0,0.0,47.0,13783.0,5,1,1,30,20,36,18945,3766,51,0,1,0,0,0,0,0,1,1,1
3697394706,18401.0,6054.166666666667,0.0,0.0,47.0,2125.0,5,2,1,30,20,36,1849,1876,51,0,1,0,0,0,0,0,1,1,1
3757717757,6044.0,7480.0,5.0,0.0,47.0,1989.0,2,4,3,30,19,36,1810,10188,51,1,0,0,0,0,0,0,1,1,1
3693066612,2859.0,9416.5,1.0,0.0,47.0,10657.0,5,4,1,20,30,36,1832,966,51,0,1,0,0,0,0,0,1,1,1
3757751973,37520.0,3432.0,4.0,0.0,47.0,212.0,2,4,1,30,36,36,576,8978,51,0,1,0,0,0,0,0,1,1,1
3757490562,18487.0,8750.0,0.0,0.0,47.0,3102.0,5,4,1,30,20,36,18949,2907,51,0,1,0,0,0,0,0,1,1,1
3697398176,18401.0,5192.0,1.0,0.0,47.0,2125.0,2,1,1,30,20,36,18604,1876,51,0,1,0,0,0,0,0,1,1,1
3697398179,18401.0,5192.0,0.0,0.0,47.0,2125.0,2,1,1,30,20,36,18604,1876,51,0,1,0,0,0,0,0,1,1,1
3697377878,2432.0,7500.0,2.0,0.0,47.0,13783.0,5,3,1,29,36,36,19210,3766,51,0,1,0,0,0,0,0,1,1,1
3701302764,5887.0,12672.0,48.0,0.0,47.0,1336.0,2,3,3,12,19,34,2534,5912,51,1,0,0,0,0,0,0,1,1,1
3693596598,11229.0,7500.0,3.0,0.0,47.0,4871.0,5,4,2,30,36,36,16023,9673,51,0,1,0,0,0,0,0,1,1,1
3757499662,6044.0,11000.0,4.0,1.0,47.0,1989.0,2,4,2,30,19,36,11685,10188,51,1,0,0,0,0,0,0,1,1,1
3701301955,5887.0,12672.0,48.0,0.0,47.0,1336.0,2,3,3,12,19,34,2534,5912,51,1,0,0,0,0,0,0,1,1,1
3757725502,6044.0,11458.333333333334,0.0,0.0,47.0,1989.0,5,4,2,30,19,36,9400,10188,51,0,1,0,0,0,0,0,1,1,1
3755583752,8795.0,7500.0,2.0,0.0,47.0,4075.0,5,1,1,31,36,36,7866,6950,51,0,1,0,0,0,0,0,1,1,1
3693050106,77153.0,7500.0,2.0,0.0,47.0,349.0,5,3,3,30,20,25,18893,7218,51,0,1,0,0,0,0,0,1,1,1
3693070290,0.0,7500.0,13.0,0.0,47.0,10.0,5,4,3,30,20,36,576,9593,53,0,1,0,0,0,0,0,1,1,1
3757453052,41255.0,7708.333333333333,0.0,0.0,47.0,90.0,5,4,3,30,20,36,17131,6615,51,0,1,0,0,0,0,0,1,1,1
3701302242,7684.0,7500.0,8.0,0.0,47.0,20835.0,5,4,3,30,20,36,10054,7743,51,0,1,0,0,0,0,0,1,1,1
3697384129,2432.0,6679.200000000001,1.0,0.0,47.0,13783.0,2,1,1,30,20,36,1828,3766,51,0,1,0,0,0,0,0,1,1,1
3693057122,47024.0,10560.0,1.0,0.0,47.0,26.0,2,4,3,30,36,36,18975,2298,51,0,0,0,0,1,0,0,1,1,1
